parent_smiles,parent_chembl_id,pStandard,pStandard_mean,pStandard_std,pStandard_min,pStandard_max,n_measurements,n_assays,pStandard_range,activity_conflict,MolWt,MolLogP,HBD,HBA,Lipinski_violations,passes_Lipinski
Oc1ccc2c(c1)O[C@@H](c1ccc(OCCN3CCCCC3)cc1)C1=C2CCOc2ccccc21,CHEMBL1086652,8.2,8.2,0.0,8.2,8.2,1,1,0.0,False,469.5810000000003,6.083900000000006,1,5,1,False
Oc1ccc2c(c1)O[C@@H](c1ccc(OCCN3CCCCC3)cc1)C1=C2COc2cc(O)ccc21,CHEMBL207324,9.21,9.21,0.0,9.21,9.21,1,1,0.0,False,471.5530000000003,5.399400000000006,2,6,1,False
Oc1ccc2c(c1)O[C@@H](c1ccc(OCCN3CCCCCC3)cc1)C1=C2CCOc2cc(O)ccc21,CHEMBL1086774,8.62,8.62,0.0,8.62,8.62,1,1,0.0,False,499.60700000000037,6.179600000000007,2,6,1,False
Oc1ccc2c(c1)O[C@@H](c1ccc(OCCN3CCCCCC3)cc1)C1=C2CCOc2ccccc21,CHEMBL1087418,8.4,8.4,0.0,8.4,8.4,1,1,0.0,False,483.60800000000035,6.474000000000006,1,5,1,False
Oc1ccc2c(c1)O[C@@H](c1ccc(OCCN3CCSCC3)cc1)C1=C2CCOc2cc(O)ccc21,CHEMBL1083179,6.96,6.96,0.0,6.96,6.96,1,1,0.0,False,503.6200000000003,5.3524000000000065,2,7,2,False
Oc1ccc2c(c1)O[C@@H](c1cccc(OCCN3CCCCC3)c1)C1=C2CCOc2cc(O)ccc21,CHEMBL1087041,6.72,6.72,0.0,6.72,6.72,1,1,0.0,False,485.5800000000004,5.7895000000000065,2,6,1,False
Oc1ccc2c(c1)O[C@H](c1ccc(OCCCN3CCCCC3)cc1)C1=C2CCOc2cc(O)ccc21,CHEMBL1087546,7.66,7.66,0.0,7.66,7.66,1,1,0.0,False,499.60700000000037,6.179600000000007,2,6,1,False
Oc1ccc2c(c1)O[C@H](c1ccc(OCCN3CCCC3)cc1)C1=C2CCOc2cc(O)ccc21,CHEMBL1086775,8.92,8.92,0.0,8.92,8.92,1,1,0.0,False,471.5530000000003,5.399400000000006,2,6,1,False
Oc1ccc2c(c1)O[C@H](c1ccc(OCCN3CCCCC3)cc1)C1=C2CCOc2cc(O)ccc21,CHEMBL1088485,8.96,8.96,0.0,8.96,8.96,1,1,0.0,False,485.5800000000003,5.7895000000000065,2,6,1,False
Oc1ccc2c(c1)O[C@H](c1ccc(OCCN3CCCCC3)cc1)C1=C2CCOc2ccccc21,CHEMBL1087289,7.0,7.0,0.0,7.0,7.0,1,1,0.0,False,469.5810000000003,6.083900000000006,1,5,1,False
Oc1ccc2c(c1)O[C@H](c1ccc(OCCN3CCCCC3)cc1)C1=C2COc2cc(O)ccc21,CHEMBL208085,7.29,7.29,0.0,7.29,7.29,1,1,0.0,False,471.5530000000003,5.399400000000006,2,6,1,False
Oc1ccc2c(c1)O[C@H](c1ccc(OCCN3CCCCCC3)cc1)C1=C2CCOc2cc(O)ccc21,CHEMBL1087545,8.66,8.66,0.0,8.66,8.66,1,1,0.0,False,499.60700000000037,6.179600000000007,2,6,1,False
Oc1ccc2c(c1)O[C@H](c1ccc(OCCN3CCCCCC3)cc1)C1=C2CCOc2ccccc21,CHEMBL1087288,7.07,7.07,0.0,7.07,7.07,1,1,0.0,False,483.60800000000035,6.474000000000006,1,5,1,False
Oc1ccc2c(c1)O[C@H](c1ccc(OCCN3CCSCC3)cc1)C1=C2CCOc2cc(O)ccc21,CHEMBL1083178,8.92,8.92,0.0,8.92,8.92,1,1,0.0,False,503.6200000000003,5.3524000000000065,2,7,2,False
Oc1ccc2c(c1)O[C@H](c1cccc(OCCN3CCCCC3)c1)C1=C2CCOc2cc(O)ccc21,CHEMBL1087040,6.82,6.82,0.0,6.82,6.82,1,1,0.0,False,485.5800000000004,5.7895000000000065,2,6,1,False
Oc1ccc2c(c1)SC(c1ccc(F)cc1)C(c1ccc(OCCN3CCCCC3)cc1)O2,CHEMBL93546,8.42,8.42,0.0,8.42,8.42,1,1,0.0,False,465.59000000000043,6.363100000000006,1,5,1,False
Oc1ccc2c(c1)SC(c1ccccc1)C(c1ccc(OCCN3CCCCC3)cc1)O2,CHEMBL420611,7.92,7.92,0.0,7.92,7.92,1,1,0.0,False,447.6000000000004,6.224000000000006,1,5,1,False
Oc1ccc2c(c1)S[C@@H](c1ccccc1)[C@@H](c1ccc(OCCN3CCCCC3)cc1)O2,CHEMBL71585,8.21,8.21,0.0,8.21,8.21,1,1,0.0,False,447.6000000000004,6.224000000000006,1,5,1,False
Oc1ccc2c(c1)S[C@@H](c1ccccc1O)[C@@H](c1ccc(OCCN3CCCCC3)cc1)O2,CHEMBL91758,8.89,8.89,0.0,8.89,8.89,1,1,0.0,False,463.5990000000004,5.929600000000006,2,6,1,False
Oc1ccc2c(c1)S[C@H](C1CCCC1)[C@H](c1ccc(OCCN3CCCCC3)cc1)O2,CHEMBL431611,8.6,8.6,0.0,8.6,8.6,1,1,0.0,False,439.6210000000003,6.041500000000006,1,5,1,False
Oc1ccc2c(c1)S[C@H](C1CCCCC1)[C@H](c1ccc(OCCN3CCCCC3)cc1)O2,CHEMBL85090,8.59,8.59,0.0,8.59,8.59,1,1,0.0,False,453.6480000000003,6.431600000000007,1,5,1,False
Oc1ccc2c(c1)S[C@H](C1CCCCCC1)[C@H](c1ccc(OCCN3CCCCC3)cc1)O2,CHEMBL316132,8.12,8.12,0.0,8.12,8.12,1,1,0.0,False,467.67500000000035,6.821700000000007,1,5,1,False
Oc1ccc2c(c1)S[C@H](CC1CCCC1)[C@H](c1ccc(OCCN3CCCCC3)cc1)O2,CHEMBL315271,8.52,8.52,0.0,8.52,8.52,1,1,0.0,False,453.6480000000003,6.431600000000007,1,5,1,False
Oc1ccc2c(c1)S[C@H](CC1CCCCC1)[C@H](c1ccc(OCCN3CCCCC3)cc1)O2,CHEMBL85881,8.41,8.41,0.0,8.41,8.41,1,1,0.0,False,467.67500000000035,6.821700000000007,1,5,1,False
Oc1ccc2c(c1)S[C@H](Cc1ccccc1)[C@H](c1ccc(OCCN3CCCCC3)cc1)O2,CHEMBL85536,8.13,8.13,0.0,8.13,8.13,1,1,0.0,False,461.6270000000004,6.0940000000000065,1,5,1,False
Oc1ccc2c(c1)S[C@H](c1cccnc1)[C@H](c1ccc(OCCN3CCCCC3)cc1)O2,CHEMBL83060,6.27,6.27,0.0,6.27,6.27,1,1,0.0,False,448.5880000000004,5.619000000000006,1,6,1,False
Oc1ccc2c(c1)S[C@H](c1ccco1)[C@H](c1ccc(OCCN3CCCCC3)cc1)O2,CHEMBL315761,7.46,7.46,0.0,7.46,7.46,1,1,0.0,False,437.5610000000004,5.817000000000006,1,6,1,False
Oc1ccc2c(c1)S[C@H](c1cccs1)[C@H](c1ccc(OCCN3CCCCC3)cc1)O2,CHEMBL83623,8.06,8.06,0.0,8.06,8.06,1,1,0.0,False,453.6290000000004,6.285500000000006,1,6,1,False
Oc1ccc2c(c1)S[C@H](c1ccncc1)[C@H](c1ccc(OCCN3CCCCC3)cc1)O2,CHEMBL83451,6.31,6.31,0.0,6.31,6.31,1,1,0.0,False,448.5880000000004,5.619000000000006,1,6,1,False
Oc1ccc2c(c1)sc1c3cc(O)ccc3n(Cc3ccc(OCCN4CCCC4)cc3)c21,CHEMBL370849,8.22,8.22,0.0,8.22,8.22,1,1,0.0,False,458.58300000000037,5.943300000000006,2,5,1,False
Oc1ccc2c(c1)sc1c3cc(O)ccc3n(Cc3ccc(OCCN4CCCCC4)cc3)c21,CHEMBL196131,8.55,8.55,0.0,8.55,8.55,1,1,0.0,False,472.6100000000004,6.333400000000006,2,5,1,False
Oc1ccc2c(c1)sc1c3cc(O)ccc3n(Cc3ccc(OCCN4CCCCCC4)cc3)c21,CHEMBL264216,8.48,8.48,0.0,8.48,8.48,1,1,0.0,False,486.63700000000046,6.723500000000007,2,5,1,False
Oc1ccc2c(c1)sc1c3cc(O)ccc3n(Cc3ccc(OCCN4CCOCC4)cc3)c21,CHEMBL370282,8.0,8.0,0.0,8.0,8.0,1,1,0.0,False,474.5820000000004,5.179700000000006,2,6,1,False
Oc1ccc2c(c1)sc1c3ccccc3n(Cc3ccc(OCCN4CCCC4)cc3)c21,CHEMBL371308,7.57,7.57,0.0,7.57,7.57,1,1,0.0,False,442.58400000000034,6.2377000000000065,1,4,1,False
Oc1ccc2c(c1)sc1c3ccccc3n(Cc3ccc(OCCN4CCCCC4)cc3)c21,CHEMBL363412,7.41,7.41,0.0,7.41,7.41,1,1,0.0,False,456.6110000000004,6.627800000000007,1,4,1,False
Oc1ccc2c(c1)sc1c3ccccc3n(Cc3ccc(OCCN4CCCCCC4)cc3)c21,CHEMBL195371,7.75,7.75,0.0,7.75,7.75,1,1,0.0,False,470.63800000000043,7.017900000000007,1,4,1,False
Oc1ccc2c(c1)sc1c3ccccc3n(Cc3ccc(OCCN4CCOCC4)cc3)c21,CHEMBL196836,6.9,6.9,0.0,6.9,6.9,1,1,0.0,False,458.58300000000037,5.474100000000006,1,5,1,False
Oc1ccc2nc(-c3ccc(O)c(F)c3)cc(-c3ccccc3)c2c1,CHEMBL196742,5.74,5.74,0.0,5.74,5.74,1,1,0.0,False,331.34600000000006,5.119100000000003,2,3,1,False
Oc1cccc(C2Sc3cc(O)ccc3OC2c2ccc(OCCN3CCCCC3)cc2)c1,CHEMBL91807,8.52,8.52,0.0,8.52,8.52,1,1,0.0,False,463.5990000000004,5.929600000000006,2,6,1,False
Oc1cccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CCCC3)cc2)c1,CHEMBL327320,9.025,9.025,0.03535533905932788,9.0,9.05,2,2,0.05000000000000071,False,449.57200000000034,5.539500000000006,2,6,1,False
Oc1cccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CCCCC3)cc2)c1,CHEMBL93705,8.395,8.395,0.0070710678118646965,8.39,8.4,2,2,0.009999999999999787,False,463.5990000000004,5.929600000000006,2,6,1,False
Oc1cccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCNC3CCCCCC3)cc2)c1,CHEMBL94225,8.92,8.92,0.0,8.92,8.92,1,1,0.0,False,491.6530000000004,6.756100000000006,3,6,1,False
Oc1cccc([C@H]2Sc3cc(O)ccc3S[C@H]2c2ccc(OCCN3CCCCC3)c(Br)c2)c1,CHEMBL125362,8.4,8.4,0.0,8.4,8.4,1,1,0.0,False,558.5630000000004,7.405400000000006,2,6,2,False
Oc1cccc([C@H]2Sc3cc(O)ccc3S[C@H]2c2ccc(OCCN3CCCCC3)cc2)c1,CHEMBL341367,7.82,7.82,0.0,7.82,7.82,1,1,0.0,False,479.6670000000004,6.642900000000005,2,6,1,False
c1ccc(Cn2c(-c3nc4ccccc4[nH]3)cc3ccccc32)cc1,CHEMBL4168602,6.59,6.59,0.0,6.59,6.59,1,1,0.0,False,323.39900000000006,5.232900000000003,1,1,1,False
