parent_smiles,parent_chembl_id,pStandard,pStandard_mean,pStandard_std,pStandard_min,pStandard_max,n_measurements,n_assays,pStandard_range,activity_conflict,MolWt,MolLogP,HBD,HBA,Lipinski_violations,passes_Lipinski
BrC1=CN2NC(c3cc4ccccc4n3Cc3ccccc3)=NC2N=C1,CHEMBL4171721,6.27,6.27,0.0,6.27,6.27,1,1,0.0,False,406.2870000000001,3.8607000000000022,1,4,0,True
Brc1ccc(-c2nnc(-c3cccnc3)c3conc23)cc1,CHEMBL1613068,5.18,5.18,0.0,5.18,5.18,1,1,0.0,False,353.1790000000001,4.109300000000002,0,5,0,True
Brc1ccc2[nH]c(-c3cc4ccccc4[nH]3)nc2c1,CHEMBL4167567,7.09,7.09,0.0,7.09,7.09,1,1,0.0,False,312.17,4.473700000000003,2,1,0,True
C#CC[C@]12CC[C@H](O)CC1=CCC1C2CC[C@@]2(C)C1CC[C@@H]2O,CHEMBL203561,5.33,5.33,0.0,5.33,5.33,1,1,0.0,False,314.46900000000005,3.6744000000000026,2,2,0,True
C#C[C@]1(O)CCC2C3CC=C4C[C@@H](O)CC[C@]4(C=C)C3CC[C@@]21C,CHEMBL381566,6.83,6.83,0.0,6.83,6.83,1,1,0.0,False,326.48000000000013,3.840500000000003,2,2,0,True
C#C[C@]1(O)CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C=C)[C@H]3CC[C@@]21C,CHEMBL398841,6.82,6.82,0.0,6.82,6.82,1,1,0.0,False,326.48000000000013,3.840500000000003,2,2,0,True
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,CHEMBL691,8.399999999999999,8.399999999999999,0.4242640687119276,8.1,8.7,2,2,0.5999999999999996,False,296.4100000000001,3.6126000000000023,2,2,0,True
C#C[C@]12CC[C@H](O)CC1=CCC1C2CC[C@@]2(C)C1CC[C@@H]2O,CHEMBL437065,6.37,6.37,0.0,6.37,6.37,1,1,0.0,False,300.442,3.284300000000002,2,2,0,True
C#Cc1cc(-c2cc(F)c(O)c(F)c2)nc2ccc(O)cc12,CHEMBL198204,5.32,5.32,0.0,5.32,5.32,1,1,0.0,False,297.26,3.5725000000000007,2,3,0,True
C#Cc1cc(-c2ccc(O)c(F)c2)nc2ccc(O)cc12,CHEMBL198445,5.88,5.88,0.0,5.88,5.88,1,1,0.0,False,279.27,3.4334000000000007,2,3,0,True
C#Cc1cc(-c2ccc(O)cc2)nc2ccc(O)cc12,CHEMBL440757,5.82,5.82,0.0,5.82,5.82,1,1,0.0,False,261.28000000000003,3.2943000000000007,2,3,0,True
C/C=C/COC(=O)c1[nH]c2c(c1C)C(=O)CC(c1ccco1)C2,CHEMBL1326803,4.61,4.61,0.0,4.61,4.61,1,1,0.0,False,313.353,3.561720000000002,1,4,0,True
C/C=C/[C@]12CC[C@H](O)CC1=CCC1C2CC[C@@]2(C)C1CC[C@@H]2O,CHEMBL202415,5.93,5.93,0.0,5.93,5.93,1,1,0.0,False,316.48500000000007,4.227200000000004,2,2,0,True
C/C=C/c1cccc2c(=O)oc3c(C)c(O)ccc3c12,CHEMBL380452,5.52,5.52,0.0,5.52,5.52,1,1,0.0,False,266.296,3.9933200000000015,1,3,0,True
C/C=C1/C(=O)C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,CHEMBL402063,4.21,4.21,0.0,4.21,4.21,1,1,0.0,False,312.45300000000003,4.643600000000005,0,2,0,True
C/C=C\[C@]12CC[C@H](O)CC1=CCC1C2CC[C@@]2(C)C1CC[C@@H]2O,CHEMBL383253,5.71,5.71,0.0,5.71,5.71,1,1,0.0,False,316.48500000000007,4.227200000000004,2,2,0,True
C/C=C\[C@]12CC[C@H](O)CC1=CC[C@H]1[C@@H]3CC[C@H](O)[C@@]3(C)CC[C@@H]12,CHEMBL246139,5.71,5.71,0.0,5.71,5.71,1,1,0.0,False,316.4850000000001,4.227200000000003,2,2,0,True
C=C(C)c1cc(O)cc2ncn(-c3ccc(O)cc3)c(=O)c12,CHEMBL382698,4.36,4.36,0.0,4.36,4.36,1,1,0.0,False,294.31000000000006,2.830000000000001,2,4,0,True
C=C1C=C2CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@@H]3[C@@]2(C)CC1,CHEMBL249700,6.19,6.19,0.0,6.19,6.19,1,1,0.0,False,286.459,4.866300000000004,1,1,0,True
C=C1CC[C@@H](O)[C@]2(C)CC[C@@](O)(C(C)C)[C@H](O)[C@@H]12,CHEMBL1784261,2.552841968657781,2.552841968657781,0.0,2.552841968657781,2.552841968657781,1,1,0.0,False,254.36999999999998,1.8616,3,3,0,True
C=CC(=O)N1CCC2(CCN(Cc3ccccc3)C2)C1,CHEMBL6170086,5.05,5.05,0.0,5.05,5.05,1,1,0.0,False,270.37600000000003,2.2970000000000006,0,2,0,True
C=CCC1(C)Oc2c(ccc(O)c2C)-c2c(C)cc(O)c(C)c21,CHEMBL203123,6.8,6.8,0.0,6.8,6.8,1,1,0.0,False,310.39300000000003,4.873760000000004,2,3,0,True
C=CC[C@@]12CC[C@](O)(C#CC)C[C@H]1CCc1cc(O)ccc12,CHEMBL470785,7.03,7.03,0.0,7.03,7.03,1,1,0.0,False,296.40999999999997,3.706800000000003,2,2,0,True
C=CC[C@]12CC[C@H](O)CC1=CCC1C2CC[C@@]2(C)C1CC[C@@H]2O,CHEMBL369979,5.76,5.76,0.0,5.76,5.76,1,1,0.0,False,316.485,4.227200000000004,2,2,0,True
C=CCc1cc(C)cc2c(=O)oc3c(C)c(O)ccc3c12,CHEMBL204222,5.0,5.0,0.0,5.0,5.0,1,1,0.0,False,280.323,3.9971400000000026,1,3,0,True
C=CCn1c(=O)c(C#N)cc2c(=O)n3ccccc3nc21,CHEMBL1300662,4.35,4.35,0.0,4.35,4.35,1,1,0.0,False,278.271,1.0670799999999998,0,4,0,True
C=CCn1c(COc2cccc(C)c2)nnc1SCC(=O)NC(=O)NCc1ccco1,CHEMBL1310171,4.83,4.83,0.0,4.83,4.83,1,1,0.0,False,441.5130000000002,3.062620000000001,2,7,0,True
C=CCn1c(SCC(=O)NC(=O)NCc2ccco2)nc2sc(CC)cc2c1=O,CHEMBL1302802,5.0,5.0,0.0,5.0,5.0,1,1,0.0,False,432.5270000000002,2.9175000000000013,2,7,0,True
C=CCn1nc(-c2ccc(O)cc2O)c2cccc(C(F)(F)F)c21,CHEMBL222501,5.89,5.89,0.0,5.89,5.89,1,1,0.0,False,334.29699999999997,4.319300000000002,2,3,0,True
C=C[C@]12CC[C@H](O)CC1=CCC1C2CC[C@@]2(C)C1CC[C@@H]2O,CHEMBL373019,5.65,5.65,0.0,5.65,5.65,1,1,0.0,False,302.458,3.8371000000000035,2,2,0,True
C=C[C@]12CC[C@H](O)CC1=CCC1C2CC[C@@]2(C)C1CC[C@]2(C)O,CHEMBL204642,5.98,5.98,0.0,5.98,5.98,1,1,0.0,False,316.48500000000007,4.227200000000004,2,2,0,True
C=C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,CHEMBL250109,5.98,5.98,0.0,5.98,5.98,1,1,0.0,False,316.48500000000007,4.227200000000004,2,2,0,True
C=C[C@]12CC[C@H](O)CC1=CC[C@H]1[C@@H]3CC[C@H](O)[C@@]3(C)CC[C@@H]12,CHEMBL246138,5.65,5.65,0.0,5.65,5.65,2,2,0.0,False,302.4580000000001,3.837100000000003,2,2,0,True
C=C[C@]12CC[C@](C)(O)CC1=CC[C@H]1[C@@H]3CC[C@H](O)[C@@]3(C)CC[C@@H]12,CHEMBL398455,5.28,5.28,0.0,5.28,5.28,1,1,0.0,False,316.4850000000001,4.227200000000003,2,2,0,True
C=Cc1cc(-c2ccc(O)c(F)c2)nc2ccc(O)cc12,CHEMBL197757,6.42,6.42,0.0,6.42,6.42,1,1,0.0,False,281.286,4.095100000000001,2,3,0,True
C=Cc1cc(-c2ccc(O)cc2)nc2ccc(O)cc12,CHEMBL198089,6.3,6.3,0.0,6.3,6.3,1,1,0.0,False,263.29600000000005,3.9560000000000013,2,3,0,True
C=Cc1cc(C)cc2c(=O)oc3c(C)c(O)ccc3c12,CHEMBL380838,5.0,5.0,0.0,5.0,5.0,1,1,0.0,False,266.296,3.911640000000002,1,3,0,True
C=Cc1cc(O)cc2c1-c1ccc(O)c(C)c1CC2,CHEMBL205119,6.62,6.62,0.0,6.62,6.62,1,1,0.0,False,252.31299999999996,3.814820000000002,2,2,0,True
C=Cc1ccc2c(c1)c(=O)oc1c(C)c(O)ccc12,CHEMBL206440,5.34,5.34,0.0,5.34,5.34,1,1,0.0,False,252.26899999999998,3.603220000000002,1,3,0,True
CC#C[C@@]1(O)CC[C@@]2(CC)c3ccc(O)cc3CC[C@@H]2C1,CHEMBL10560,7.05,7.05,0.0,7.05,7.05,1,1,0.0,False,284.39900000000006,3.540700000000002,2,2,0,True
CC#C[C@@]1(O)CC[C@@]2(CC)c3ccc(OCc4ccncc4)cc3CC[C@@H]2C1,CHEMBL457035,6.17,6.17,0.0,6.17,6.17,1,1,0.0,False,375.51200000000017,4.809100000000004,1,3,0,True
CC(/C=N/NC(=N)N)=C(/Cl)c1ccccc1,CHEMBL460174,4.43,4.43,0.0,4.43,4.43,1,1,0.0,False,236.70600000000005,2.1252700000000004,3,2,0,True
CC(=C(c1ccc(O)cc1)c1ccc(O)cc1)c1c[nH]cn1,CHEMBL5082681,6.65,6.65,0.0,6.65,6.65,1,1,0.0,False,292.33799999999997,3.799900000000002,3,3,0,True
CC(=C(c1ccc(O)cc1)c1ccc(O)cc1)c1cccnc1,CHEMBL5077976,7.12,7.12,0.0,7.12,7.12,1,1,0.0,False,303.361,4.471800000000003,2,3,0,True
CC(=N)/C(C#N)=C(/O)CSc1nnc(-c2ccc(OC(F)F)cc2)o1,CHEMBL3208784,4.33,4.33,0.0,4.33,4.33,1,1,0.0,False,366.34900000000005,3.8054500000000013,2,8,0,True
CC(=N)/C(C#N)=C(/O)CSc1nnc(COc2ccccc2Cl)o1,CHEMBL3198515,4.43,4.43,0.0,4.43,4.43,1,1,0.0,False,364.8140000000001,3.7694500000000017,2,8,0,True
CC(=O)Nc1ccc(/N=C/c2nc(-c3ccc(C)cc3)oc2O)cc1,CHEMBL3189964,5.09,5.09,0.0,5.09,5.09,1,1,0.0,False,335.36300000000006,4.064620000000002,2,5,0,True
CC(=O)Nc1ccc2nc(C)cc(O)c2c1,CHEMBL1487772,4.68,4.68,0.0,4.68,4.68,1,1,0.0,False,216.23999999999998,2.2072199999999995,2,3,0,True
CC(=O)OC1CC(C)(C)N(OC(=O)c2ccc(N)cc2)C(C)(C)C1,CHEMBL1453259,4.58,4.58,0.0,4.58,4.58,1,1,0.0,False,334.4160000000001,2.925300000000002,1,6,0,True
CC(=O)c1c(C)[nH]c(C(=O)COc2ccc(C#N)cc2)c1C,CHEMBL1454402,4.47,4.47,0.0,4.47,4.47,1,1,0.0,False,296.326,2.9675200000000013,1,4,0,True
CC(=O)c1c(COC(=O)c2ccco2)nc2ccccc2[n+]1[O-],CHEMBL1467399,4.53,4.53,0.0,4.53,4.53,1,1,0.0,False,312.28100000000006,2.0208,0,6,0,True
CC(=O)c1cc(-c2ccc(O)c(F)c2)nc2ccc(O)cc12,CHEMBL371305,5.47,5.47,0.0,5.47,5.47,1,1,0.0,False,297.28499999999997,3.654700000000001,2,4,0,True
CC(=O)c1cc(-c2ccc(O)cc2)nc2ccc(O)cc12,CHEMBL197889,5.5,5.5,0.0,5.5,5.5,1,1,0.0,False,279.295,3.515600000000001,2,4,0,True
CC(=O)c1cc(O)cc2cc(-c3ccc(O)cc3)oc12,CHEMBL183889,6.99,6.99,0.0,6.99,6.99,1,1,0.0,False,268.26800000000003,3.7136000000000013,2,4,0,True
CC(=O)c1ccc(NCC(=O)N2CCN(c3ccccc3)CC2)cc1,CHEMBL1431555,5.3,5.3,0.0,5.3,5.3,1,1,0.0,False,337.42300000000006,2.6499000000000015,1,4,0,True
CC(=O)c1cccc(NC(=O)CN2C(=O)NC3(CCCCCCC3)C2=O)c1,CHEMBL1519669,4.32,4.32,0.0,4.32,4.32,1,1,0.0,False,371.43700000000024,2.8626000000000014,2,4,0,True
CC(=O)c1cccc(NC(=O)Cc2cccs2)c1,CHEMBL1572777,4.73,4.73,0.0,4.73,4.73,1,1,0.0,False,259.33,3.131900000000001,1,3,0,True
CC(C)(C#N)c1cc(CSc2ccc(OS(N)(=O)=O)cc2)cc(Cn2cncn2)c1,CHEMBL4444074,8.46,8.46,0.0,8.46,8.46,1,1,0.0,False,443.55400000000014,3.002180000000002,1,7,0,True
CC(C)(C)Cc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O,CHEMBL216334,6.67,6.67,0.0,6.67,6.67,1,1,0.0,False,342.3910000000001,4.098500000000002,3,5,0,True
CC(C)(F)CN1CCc2cc(O)ccc2C1c1ccc(C(=O)NO)cc1,CHEMBL5091622,7.02,7.02,0.0,7.02,7.02,1,1,0.0,False,358.4130000000001,3.206800000000001,3,4,0,True
CC(C)(F)CN1CCc2cc(O)ccc2C1c1ccc(OC2CN(CC(=O)NO)C2)cc1,CHEMBL5091589,7.11,7.11,0.0,7.11,7.11,1,1,0.0,False,443.5190000000003,2.6562,3,6,0,True
CC(C)(F)CN1CCc2cc(O)ccc2C1c1ccc(OCCCCCC(=O)NO)cc1,CHEMBL5078131,6.99,6.99,0.0,6.99,6.99,1,1,0.0,False,444.54700000000037,4.532400000000003,3,5,0,True
CC(C)(F)CN1CCc2cc(O)ccc2C1c1ccc(OCCCCCCC(=O)NO)cc1,CHEMBL5090940,7.04,7.04,0.0,7.04,7.04,1,1,0.0,False,458.5740000000004,4.922500000000004,3,5,0,True
CC(C)(F)CN1[C@H](c2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2CC1(C)C,CHEMBL3774447,8.66,8.66,0.0,8.66,8.66,1,1,0.0,False,397.49000000000024,4.964200000000004,2,3,0,True
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,CHEMBL418971,6.305,6.305,0.007071067811865324,6.3,6.31,2,2,0.009999999999999787,False,228.291,3.423700000000002,2,2,0,True
CC(C)(c1ccccc1)c1ccc(O)cc1,CHEMBL194805,3.853871964321762,3.853871964321762,0.0,3.853871964321762,3.853871964321762,1,1,0.0,False,212.29199999999997,3.7181000000000024,1,1,0,True
CC(C)=CCc1c(O)cc(O)c2c1OC(c1ccc(O)cc1)CC2=O,CHEMBL460647,7.24,7.24,0.0,7.24,7.24,1,1,0.0,False,340.37500000000006,4.018600000000003,3,5,0,True
CC(C)=CCc1c([C@H]2CCc3ccc(O)cc3O2)ccc(O)c1O,CHEMBL1084746,4.24,4.24,0.0,4.24,4.24,1,1,0.0,False,326.39200000000005,4.378400000000005,3,4,0,True
CC(C)CC(=O)Nc1ccc(C(=O)COc2ccc(-c3nnco3)cc2)cc1,CHEMBL1350069,4.65,4.65,0.0,4.65,4.65,1,1,0.0,False,379.41600000000005,3.9829000000000025,1,6,0,True
CC(C)CC(NC(=O)[C@H](O)[C@H](N)Cc1ccccc1)C(=O)O,CHEMBL4247748,5.75,5.75,0.0,5.75,5.75,1,1,0.0,False,308.37800000000004,0.5328000000000004,4,4,0,True
CC(C)CCc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O,CHEMBL216279,6.85,6.85,0.0,6.85,6.85,1,1,0.0,False,342.3910000000001,4.098500000000002,3,5,0,True
CC(C)CN(C(=O)COC(=O)c1cc2c(s1)CCC2)C1CCS(=O)(=O)C1,CHEMBL1577661,5.53,5.53,0.0,5.53,5.53,1,1,0.0,False,399.5340000000002,2.0653,0,6,0,True
CC(C)CN1CCc2cc(O)ccc2[C@@H]1c1ccc(/C=C/C(=O)O)cc1,CHEMBL3774659,5.96,5.96,0.0,5.96,5.96,1,1,0.0,False,351.4460000000001,4.093500000000003,2,3,0,True
CC(C)CN1CCc2cc(O)ccc2[C@@]1(C)c1ccc(/C=C/C(=O)O)cc1,CHEMBL3774494,7.36,7.36,0.0,7.36,7.36,1,1,0.0,False,365.47300000000007,4.267600000000003,2,3,0,True
CC(C)CN1CCc2cc(O)ccc2[C@H]1c1ccc(/C=C/C(=O)O)cc1,CHEMBL3775824,7.58,7.58,0.0,7.58,7.58,1,1,0.0,False,351.4460000000001,4.093500000000003,2,3,0,True
CC(C)CN1CCc2cc(O)ccc2[C@]1(C)c1ccc(/C=C/C(=O)O)cc1,CHEMBL3774405,5.24,5.24,0.0,5.24,5.24,1,1,0.0,False,365.47300000000007,4.267600000000003,2,3,0,True
CC(C)CN1[C@@H](c2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2CC1(C)C,CHEMBL3775116,6.02,6.02,0.0,6.02,6.02,1,1,0.0,False,379.50000000000017,4.872100000000004,2,3,0,True
CC(C)CN1[C@H](C)Cc2cc(O)ccc2[C@@]1(C)c1ccc(/C=C/C(=O)O)cc1,CHEMBL3775242,7.92,7.92,0.0,7.92,7.92,1,1,0.0,False,379.50000000000006,4.656100000000004,2,3,0,True
CC(C)CN1[C@H](c2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2CC1(C)C,CHEMBL3775540,7.41,7.41,0.0,7.41,7.41,1,1,0.0,False,379.50000000000017,4.872100000000004,2,3,0,True
CC(C)CN1[C@H](c2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2C[C@H]1C,CHEMBL3775378,7.72,7.72,0.0,7.72,7.72,1,1,0.0,False,365.4730000000001,4.482000000000004,2,3,0,True
CC(C)CN1[C@H](c2ccc(/C=C/C(=O)O)cc2)c2ccccc2C[C@H]1C,CHEMBL3775176,6.64,6.64,0.0,6.64,6.64,1,1,0.0,False,349.4740000000001,4.776400000000004,1,2,0,True
CC(C)CN1[C@H](c2ccc(NC3CN(CCCF)C3)cn2)c2ccc3[nH]ncc3c2C[C@H]1C,CHEMBL5887380,8.05,8.05,0.0,8.05,8.05,1,1,0.0,False,450.60600000000017,4.405600000000003,2,5,0,True
CC(C)CNC(=O)c1c(N)n(/N=C/c2ccccn2)c2nc3ccccc3nc12,CHEMBL3208438,4.8,4.8,0.0,4.8,4.8,1,1,0.0,False,387.4470000000001,2.8297000000000008,2,6,0,True
CC(C)Cc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O,CHEMBL219577,7.1,7.1,0.0,7.1,7.1,1,1,0.0,False,328.3640000000001,3.708400000000002,3,5,0,True
CC(C)[C@@H]1C(=O)c2ccc(O)cc2O[C@@H]1c1ccc(OCCN2CCCCC2)cc1,CHEMBL282292,7.05,7.05,0.0,7.05,7.05,1,1,0.0,False,409.5260000000003,4.845500000000004,1,5,0,True
CC(C)[C@H]1C(=O)c2ccc(O)cc2O[C@@H]1c1ccc(OCCN2CCCCC2)cc1,CHEMBL31128,6.96,6.96,0.0,6.96,6.96,1,1,0.0,False,409.5260000000003,4.845500000000004,1,5,0,True
CC(C)c1nc2cc(O)cc(O)c2c(=O)n1-c1ccc(O)cc1,CHEMBL203122,4.15,4.15,0.0,4.15,4.15,1,1,0.0,False,312.325,2.6259000000000006,3,5,0,True
CC(CCC(=O)O)(c1ccc(O)cc1)c1ccc(O)cc1,CHEMBL1325931,4.72,4.72,0.0,4.72,4.72,1,1,0.0,False,286.327,3.268600000000002,3,3,0,True
CC(CCc1c[nH]cn1)=C(c1ccc(O)cc1)c1ccc(O)cc1,CHEMBL5081446,5.76,5.76,0.0,5.76,5.76,1,1,0.0,False,320.39200000000005,4.275500000000004,3,3,0,True
CC(CCc1cccnc1)=C(c1ccc(O)cc1)c1ccc(O)cc1,CHEMBL5092843,6.5,6.5,0.0,6.5,6.5,1,1,0.0,False,331.415,4.947400000000005,2,3,0,True
CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1,CHEMBL52,4.65,4.65,0.0,4.65,4.65,1,1,0.0,False,302.37,3.5664000000000033,4,4,0,True
CC(Cc1cccnc1)=C(c1ccc(O)cc1)c1ccc(O)cc1,CHEMBL5069811,5.75,5.75,0.0,5.75,5.75,1,1,0.0,False,317.38800000000003,4.557300000000005,2,3,0,True
CC(Cn1ccnc1)=C(c1ccc(O)cc1)c1ccc(O)cc1,CHEMBL5087363,5.3,5.3,0.0,5.3,5.3,1,1,0.0,False,306.365,3.8163000000000027,2,3,0,True
CC(F)CN1[C@H](c2ccc(NC3CN(CCCF)C3)cn2)c2ccc3[nH]ncc3c2C[C@H]1C,CHEMBL5883091,8.245000000000001,8.245000000000001,0.0494974746830579,8.21,8.28,2,1,0.06999999999999851,False,454.56900000000013,4.107600000000003,2,5,0,True
CC(c1ccccc1)(c1ccc(O)cc1)c1ccc(O)cc1,CHEMBL490942,4.92,4.92,0.0,4.92,4.92,1,1,0.0,False,290.362,4.452100000000003,2,2,0,True
CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,CHEMBL411,9.0,9.0,0.6788225099390862,8.52,9.48,2,2,0.9600000000000009,False,268.356,4.828600000000005,2,2,0,True
CC/C(=C(/c1ccc(O)cc1)c1ccc(/C=C/C(=O)NCCN)cc1)c1ccccc1,CHEMBL4793264,7.87,7.87,0.0,7.87,7.87,1,1,0.0,False,412.53300000000013,4.849400000000004,3,3,0,True
CC/C=C\[C@]12CC[C@H](O)CC1=CCC1C2CC[C@@]2(C)C1CC[C@@H]2O,CHEMBL369991,5.52,5.52,0.0,5.52,5.52,1,1,0.0,False,330.51200000000006,4.617300000000005,2,2,0,True
CC1(C)Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(NC3CN(CCCF)C3)cn2)N1CC(F)(F)F,CHEMBL4752903,8.54,8.54,0.0,8.54,8.54,1,1,0.0,False,490.54900000000026,4.7020000000000035,2,5,0,True
CC1(C)Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(NC3CN(CCCF)C3)cn2)N1CC(F)F,CHEMBL4797729,8.47,8.47,0.0,8.47,8.47,1,1,0.0,False,472.55900000000025,4.404800000000003,2,5,0,True
CC1(C)Cc2c(sc3c4nnnn4c4nnnn4c23)CO1,CHEMBL1581690,5.39,5.39,0.0,5.39,5.39,1,1,0.0,False,302.3230000000001,0.6279999999999999,0,8,0,True
CC1(C)Oc2cc(O)cc(O)c2N=C1c1ccc(O)c(Br)c1,CHEMBL74027,5.22,5.22,0.0,5.22,5.22,1,1,0.0,False,364.195,3.8577000000000004,3,5,0,True
CC1(C)Oc2cc(O)ccc2N=C1c1ccc(O)cc1,CHEMBL307205,5.07,5.07,0.0,5.07,5.07,1,1,0.0,False,269.3,3.3896000000000015,2,4,0,True
CC1(c2ccc(OCCN3CCCC3)cc2)c2ccc(O)cc2CCN1c1cccc(O)c1,CHEMBL328388,8.365,8.365,0.9872689603142605,7.51,9.22,4,4,1.7100000000000009,True,444.57500000000016,4.898600000000006,2,5,0,True
CC12CCC(=O)C(Br)=C1c1ccc(O)cc1C2,CHEMBL377475,6.05,6.05,0.0,6.05,6.05,1,1,0.0,False,293.16,3.4235000000000015,1,2,0,True
CC12CCC(=O)C(Br)=C1c1ccc3[nH]ncc3c1C2,CHEMBL378990,5.7,5.7,0.0,5.7,5.7,1,1,0.0,False,317.1860000000001,3.5942000000000016,1,2,0,True
CC12CCC(=O)C=C1c1ccc(O)cc1C2,CHEMBL211599,5.37,5.37,0.0,5.37,5.37,1,1,0.0,False,214.26399999999998,2.7009000000000007,1,2,0,True
CC1=C(c2ccc(O)cc2)C(=O)c2c(O)cc(O)cc21,CHEMBL371788,7.51,7.51,0.0,7.51,7.51,1,1,0.0,False,268.268,2.9304000000000006,3,4,0,True
CC1=C(c2ccc(O)cc2)C(=O)c2cc(O)ccc21,CHEMBL371777,7.26,7.26,0.0,7.26,7.26,1,1,0.0,False,252.26899999999998,3.224800000000002,2,3,0,True
CC1=C(c2ccc(O)cc2)C(=O)c2ccc(O)cc21,CHEMBL370037,8.22,8.22,0.0,8.22,8.22,1,1,0.0,False,252.26899999999998,3.224800000000001,2,3,0,True
CC1=C2c3ccc(O)cc3CC2(C(C)C)CCC1=O,CHEMBL212419,5.85,5.85,0.0,5.85,5.85,1,1,0.0,False,256.3449999999999,3.727100000000002,1,2,0,True
CC1=C2c3ccc(O)cc3CC2(C)CCC1=O,CHEMBL425603,5.92,5.92,0.0,5.92,5.92,1,1,0.0,False,228.2909999999999,3.091000000000001,1,2,0,True
CC1=C2c3ccc(O)cc3CC2(CC(C)C)CCC1=O,CHEMBL381298,6.71,6.71,0.0,6.71,6.71,1,1,0.0,False,270.3719999999999,4.117200000000003,1,2,0,True
CC1=C2c3ccc(O)cc3CC2(Cc2ccc(Cl)cc2)CCC1=O,CHEMBL216024,6.415,6.415,1.7606958851545034,5.17,7.66,2,2,2.49,True,338.8340000000001,4.967200000000003,1,2,0,True
CC1=C2c3ccc(O)cc3CC2(Cc2ccccc2)CCC1=O,CHEMBL214091,5.82,6.4366666666666665,1.2272869808375435,5.64,7.85,3,3,2.21,True,304.38900000000007,4.313800000000003,1,2,0,True
CC1=C2c3ccc(O)cc3CC2(c2ccccc2)CCC1=O,CHEMBL211493,6.32,6.32,0.0,6.32,6.32,1,1,0.0,False,290.362,4.022700000000002,1,2,0,True
CC1=C2c3ccc(O)cc3C[C@@]23CCC[C@H](C3)C1=O,CHEMBL373987,6.38,6.38,0.0,6.38,6.38,1,1,0.0,False,254.3289999999999,3.4811000000000014,1,2,0,True
CC1=C2c3ccc(O)cc3C[C@@]23CC[C@H](C3)C1=O,CHEMBL385693,6.1,6.1,0.0,6.1,6.1,1,1,0.0,False,240.3019999999999,3.091000000000001,1,2,0,True
CC1=C2c3ccc4[nH]ncc4c3CC2(C)CCC1=O,CHEMBL212468,5.36,5.36,0.0,5.36,5.36,1,1,0.0,False,252.31699999999992,3.261700000000001,1,2,0,True
CC1=C2c3ccc4[nH]ncc4c3CC2(Cc2ccc(F)cc2)CCC1=O,CHEMBL385358,7.09,7.09,0.0,7.09,7.09,1,1,0.0,False,346.4050000000001,4.623600000000003,1,2,0,True
CC1=C2c3ccc4[nH]ncc4c3CC2(Cc2cccc(F)c2)CCC1=O,CHEMBL213457,6.36,6.36,0.0,6.36,6.36,1,1,0.0,False,346.4050000000001,4.623600000000003,1,2,0,True
CC1=C2c3ccc4[nH]ncc4c3CC2(Cc2ccccc2)CCC1=O,CHEMBL264349,6.8,6.8,0.0,6.8,6.8,1,1,0.0,False,328.4150000000001,4.484500000000003,1,2,0,True
CC1=C2c3ccc4[nH]ncc4c3CC2(Cc2ccccc2F)CCC1=O,CHEMBL211358,6.16,6.16,0.9758073580374352,5.47,6.85,2,2,1.38,True,346.4050000000001,4.623600000000002,1,2,0,True
CC1=C2c3ccc4[nH]nnc4c3CC2(Cc2ccc(F)cc2)CCC1=O,CHEMBL214291,6.47,6.47,0.0,6.47,6.47,1,1,0.0,False,347.3930000000001,4.018600000000003,1,3,0,True
CC1=C2c3ccc4[nH]nnc4c3CC2(Cc2ccccc2)CCC1=O,CHEMBL378473,5.92,5.92,0.0,5.92,5.92,1,1,0.0,False,329.4030000000001,3.879500000000002,1,3,0,True
CC1=CC2=CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@@H]3[C@@]2(C)CC1,CHEMBL250110,6.96,6.96,0.0,6.96,6.96,1,1,0.0,False,286.459,4.866300000000004,1,1,0,True
CC1=CC[C@@]2(C)CC[C@@](O)(C(C)C)[C@@H]2[C@@H](OC(=O)c2ccc(O)cc2)C1,CHEMBL465040,7.48,7.48,0.0,7.48,7.48,1,1,0.0,False,358.4780000000001,4.461100000000004,2,4,0,True
